TEST_PLAYER_RESULTS_ID,STUDENT_ID,TEST_PLAYER_STUDENT_ID,ATTEMP_DATE,SCORE_DATE,RESCORE_FLAG,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ASSESSMENT_TYPE_CODE,RAW_TOTAL_EARNED_SCORE,RAW_TOTAL_POSSIBLE_SCORE,ATTEMP_MODE_CODE,PROCTOR_MODE_CODE,SCHOOL_ID,TEST_PLAYER_SCHOOL_ID,COURSE_ID,TEST_PLAYER_COURSE_ID,COURSE_SECTION_ID,TEST_PLAYER_COURSE_SECTION_ID,SCHOOL_YEAR,TEACEHER_ID,TEST_PLAYER_TEACEHER_ID,STUDENT_TEST_IDENTIFIER,DELETE_DATE,PARENT_TEST_SERIAL_ID,TEST_PLAYER_PARENT_TEST_ID,COMPLETE_DATE,
"1275889","274824846","22829","2/28/2011 12:53:52 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","2","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","2/28/2011 1:00:16 PM"
"1275896","274714385","22827","2/28/2011 12:54:08 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","2/28/2011 12:59:04 PM"
"1275905","203409362","22810","2/28/2011 12:54:37 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-813","15456","813","813","2011","0","0","","","","","2/28/2011 1:00:03 PM"
"1276056","203376868","22435","2/28/2011 2:27:48 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","2/28/2011 2:32:42 PM"
"1276098","205943897","22450","2/28/2011 2:30:55 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","2/28/2011 2:32:31 PM"
"1276304","203125869","22373","3/1/2011 8:58:12 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","131","131","131-MATH-8-801","15419","801","801","2011","0","0","","","","","3/1/2011 9:03:18 AM"
"1276312","203015326","22590","3/1/2011 8:58:26 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","3/1/2011 9:02:11 AM"
"1276326","203798095","22606","3/1/2011 8:58:36 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","3/1/2011 9:01:01 AM"
"1276330","203376769","22497","3/1/2011 8:58:38 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","131","131","131-MATH-8-803","15421","803","803","2011","0","0","","","","","3/1/2011 9:06:09 AM"
"1276335","275185080","22643","3/1/2011 8:58:41 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","2","5","O","N","131","131","131-MATH-8-805","15423","805","805","2011","0","0","","","","","3/1/2011 9:03:24 AM"
"1276429","203381470","22436","3/1/2011 9:32:21 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","3","5","O","N","228","228","228-MATH-8-802","15447","802","802","2011","0","0","","","","","3/1/2011 9:35:44 AM"
"1276849","274503861","22628","3/1/2011 11:15:07 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","4","5","O","N","228","228","228-MATH-8-805","15450","805","805","2011","0","0","","","","","3/1/2011 11:24:37 AM"
"1276895","275045953","22834","3/1/2011 11:16:30 AM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","228","228","228-MATH-8-810","15453","810","810","2011","0","0","","","","","3/1/2011 11:19:15 AM"
"1277155","270329477","22465","3/1/2011 2:21:31 PM","3/3/2011 5:35:50 PM","Y","7.M.07_01","24981","7.M.07_01","Catalog","5","5","O","N","131","131","131-MATH-8-802","15420","802","802","2011","0","0","","","","","3/1/2011 2:22:39 PM"
