TEST_PLAYER_RESULTS_ID,STUDENT_ID,TEST_PLAYER_STUDENT_ID,ATTEMP_DATE,SCORE_DATE,RESCORE_FLAG,TEST_SERIAL_ID,TEST_PLAYER_TEST_SERIAL_ID,TEST_NAME,ASSESSMENT_TYPE_CODE,RAW_TOTAL_EARNED_SCORE,RAW_TOTAL_POSSIBLE_SCORE,ATTEMP_MODE_CODE,PROCTOR_MODE_CODE,SCHOOL_ID,TEST_PLAYER_SCHOOL_ID,COURSE_ID,TEST_PLAYER_COURSE_ID,COURSE_SECTION_ID,TEST_PLAYER_COURSE_SECTION_ID,SCHOOL_YEAR,TEACEHER_ID,TEST_PLAYER_TEACEHER_ID,STUDENT_TEST_IDENTIFIER,DELETE_DATE,PARENT_TEST_SERIAL_ID,TEST_PLAYER_PARENT_TEST_ID,COMPLETE_DATE,
"1346345","205552904","21627","6/27/2011 9:37:29 AM","6/27/2011 9:38:10 AM","N","6.S.04_02","24640","6.S.04_02","Catalog","2","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:38:10 AM"
"1346320","205448921","21625","6/27/2011 9:34:53 AM","6/27/2011 9:38:11 AM","N","6.G.08_04","25460","6.G.08_04","Catalog","5","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:38:11 AM"
"1346342","205748015","21630","6/27/2011 9:36:25 AM","6/27/2011 9:38:31 AM","N","6.N.10_01","24306","6.N.10_01","Catalog","5","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:38:31 AM"
"1346263","218591386","21413","6/27/2011 9:31:53 AM","6/27/2011 9:38:52 AM","N","7.N.10_01S","30574","7.N.10_01","Catalog","2","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:38:52 AM"
"1346343","205770795","21526","6/27/2011 9:36:44 AM","6/27/2011 9:38:58 AM","N","6.S.08_01","30486","6.S.08_01","Catalog","3","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:38:58 AM"
"1346336","205548274","21626","6/27/2011 9:35:31 AM","6/27/2011 9:39:01 AM","N","6.G.03_05_spin020711","30331","6.G.03_05","Catalog","1","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:39:01 AM"
"1346348","205356082","21621","6/27/2011 9:38:27 AM","6/27/2011 9:39:09 AM","N","6.S.06_04","24403","6.S.06_04","Catalog","2","5","O","N","228","228","228-MATH-6-605","15431","605","605","2011","0","0","","","","","6/27/2011 9:39:09 AM"
"1346349","205987241","21529","6/27/2011 9:38:43 AM","6/27/2011 9:39:17 AM","N","6.M.03_02","24748","6.M.03_02","Catalog","2","5","O","N","228","228","228-MATH-6-603","15430","603","603","2011","0","0","","","","","6/27/2011 9:39:17 AM"
"1346287","223295429","21420","6/27/2011 9:34:04 AM","6/27/2011 9:39:32 AM","N","6.G.07_01","30425","6.G.07_01","Catalog","1","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:39:32 AM"
"1346266","223145012","21419","6/27/2011 9:32:15 AM","6/27/2011 9:39:41 AM","N","6.G.10_01","24257","6.G.10_01","Catalog","5","5","O","N","228","228","228-MATH-6-601","15428","601","601","2011","0","0","","","","","6/27/2011 9:39:41 AM"
